"STATION","NAME","DATE","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-17",44,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-18",48,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-19",47,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-20",42,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-21",45,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-22",39,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-23",35,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-24",32,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-25",41,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-26",44,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-27",40,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-28",37,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-29",45,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-30",53,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1912-12-31",50,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-01",51,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-02",54,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-03",59,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-04",37,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-05",37,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-06",58,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-07",57,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-08",51,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-09",29,18
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-10",39,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-11",56,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-12",63,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-13",30,18
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-14",36,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-15",45,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-16",48,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-17",60,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-18",58,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-19",45,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-20",56,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-21",60,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-22",38,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-23",47,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-24",45,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-25",49,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-26",56,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-27",48,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-28",36,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-29",37,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-30",47,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-01-31",61,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-01",44,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-02",26,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-03",35,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-04",34,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-05",28,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-06",24,16
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-07",26,13
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-08",32,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-09",32,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-10",28,14
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-11",39,18
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-12",38,14
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-13",25,11
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-14",38,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-15",49,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-16",51,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-17",40,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-18",36,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-19",44,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-20",59,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-21",62,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-22",54,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-23",48,20
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-24",31,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-25",28,11
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-26",40,16
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-27",48,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-02-28",59,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-01",47,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-02",43,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-03",45,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-04",50,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-05",48,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-06",45,16
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-07",20,12
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-08",35,12
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-09",65,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-10",54,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-11",47,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-12",52,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-13",52,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-14",64,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-15",63,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-16",63,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-17",39,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-18",47,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-19",62,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-20",60,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-21",66,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-22",60,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-23",48,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-24",72,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-25",77,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-26",72,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-27",67,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-28",44,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-29",44,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-30",59,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-03-31",64,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-01",55,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-02",57,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-03",54,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-04",58,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-05",57,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-06",46,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-07",47,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-08",50,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-09",45,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-10",49,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-11",58,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-12",60,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-13",57,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-14",58,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-15",57,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-16",52,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-17",62,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-18",65,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-19",69,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-20",49,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-21",60,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-22",70,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-23",73,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-24",71,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-25",82,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-26",69,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-27",70,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-28",65,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-29",61,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-04-30",64,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-01",78,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-02",89,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-03",89,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-04",76,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-05",71,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-06",82,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-07",71,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-08",65,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-09",65,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-10",53,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-11",56,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-12",66,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-13",67,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-14",72,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-15",62,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-16",81,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-17",53,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-18",67,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-19",67,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-20",68,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-21",62,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-22",71,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-23",69,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-24",66,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-25",75,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-26",69,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-27",57,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-28",55,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-29",69,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-30",77,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-05-31",80,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-01",81,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-02",77,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-03",76,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-04",80,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-05",77,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-06",71,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-07",84,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-08",67,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-09",62,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-10",72,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-11",80,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-12",82,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-13",74,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-14",90,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-15",78,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-16",93,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-17",88,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-18",74,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-19",73,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-20",85,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-21",83,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-22",83,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-23",78,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-24",81,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-25",87,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-26",74,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-27",86,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-28",85,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-29",84,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-06-30",87,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-01",95,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-02",94,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-03",89,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-04",87,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-05",91,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-06",91,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-07",77,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-08",82,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-09",80,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-10",82,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-11",81,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-12",79,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-13",90,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-14",79,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-15",81,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-16",83,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-17",85,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-18",84,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-19",88,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-20",88,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-21",84,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-22",86,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-23",85,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-24",83,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-25",79,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-26",80,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-27",82,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-28",84,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-29",89,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-30",95,75
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-07-31",85,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-01",78,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-02",86,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-03",90,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-04",81,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-05",78,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-06",80,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-07",80,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-08",82,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-09",87,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-10",95,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-11",75,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-12",76,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-13",72,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-14",77,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-15",77,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-16",87,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-17",93,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-18",94,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-19",80,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-20",77,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-21",75,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-22",75,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-23",81,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-24",81,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-25",79,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-26",79,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-27",79,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-28",83,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-29",80,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-30",84,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-08-31",81,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-01",82,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-02",83,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-03",84,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-04",84,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-05",68,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-06",69,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-07",75,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-08",86,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-09",68,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-10",68,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-11",69,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-12",69,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-13",73,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-14",63,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-15",63,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-16",67,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-17",74,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-18",77,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-19",63,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-20",66,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-21",73,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-22",71,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-23",66,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-24",70,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-25",73,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-26",77,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-27",67,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-28",68,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-29",74,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-09-30",68,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-01",61,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-02",72,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-03",66,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-04",69,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-05",77,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-06",70,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-07",66,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-08",66,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-09",72,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-10",75,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-11",68,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-12",65,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-13",58,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-14",64,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-15",65,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-16",69,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-17",68,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-18",64,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-19",62,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-20",65,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-21",54,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-22",54,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-23",59,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-24",65,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-25",65,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-26",62,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-27",66,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-28",72,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-29",63,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-30",56,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-10-31",46,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-11-01",50,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-11-02",56,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-11-03",58,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-11-04",58,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-11-05",54,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-11-06",65,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-11-07",62,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1913-11-08",64,49
